condition,sign,model_cohort,receiver_scope,evaluation_split,specification,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_query_biophysics,delta_auroc_from_ordinary_structure,delta_auroc_full_minus_specification
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_ordinary_structure,4807,171,0.9557866058904331,0.9578019717975704,0.9430218108502811,-8.016008471001257e-05,0.0,-0.0004444296705194972
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,query_plus_structure_and_water,4807,171,0.9553421762199136,0.9582437385575671,0.941175362697966,-0.0005245897552295098,-0.0004444296705194972,0.0
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without_rsa,4807,171,0.9549375668938505,0.9567590019475438,0.9444233995117589,-0.000929199081292631,-0.0008490389965826184,0.00040460932606312117
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__geometry,4807,171,0.9556165903327978,0.9589972842914689,0.9409598489420825,-0.0002501756423453072,-0.00017001555763529463,-0.0002744141128842026
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__contact_network,4807,171,0.9553818234324375,0.9584495336045962,0.9417185259562476,-0.0004849425427055909,-0.0004047824579955783,-3.9647212523918895e-05
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__community_domain,4807,171,0.9553676266139792,0.9582183535788815,0.9416589549707869,-0.0004991393611638584,-0.0004189792764538458,-2.5450394065651416e-05
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__putative_polar_contacts,4807,171,0.9554453628516353,0.9581817259196436,0.9417693560722362,-0.00042140312350780196,-0.0003412430387977894,-0.00010318663172170783
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,full_without__water_network,4807,171,0.9557866058904331,0.9578019717975704,0.9430218108502811,-8.016008471001257e-05,0.0,-0.0004444296705194972
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,query_biophysics,7795,196,0.9254684177611008,0.938873454328037,0.9177015136281298,0.0,-0.002994634804647567,0.002717882887330769
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_ordinary_structure,7795,196,0.9284630525657483,0.9409942824800387,0.9211722952721951,0.002994634804647567,0.0,-0.0002767519173167976
