condition,sign,stage,evaluation_split,structural_cohort,model_training_cohort,fitted_model_identifier,n_train_segments,n_train_proteins,model_status,n_segments,n_selected_segments,n_control_segments,n_proteins,weighted_auroc,weighted_average_precision,macro_within_protein_q8_concordance,n_matched_protein_q8_strata,delta_auroc_from_previous_stage,delta_concordance_from_previous_stage
esm3_top4_bilstm_attn,-1,04_add_contact_network,test,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7039,703,ok,1409,621,788,151,0.8611912476208503,0.8161844044870965,0.8772995127755812,154,0.006115715142174127,0.007768894103653445
esm3_top4_bilstm_attn,-1,05_add_ecod_domain,test,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7039,703,ok,1409,621,788,151,0.8625218374179199,0.815763564430447,0.8762950890365613,154,0.0013305897970695701,-0.0010044237390198774
esm3_top4_bilstm_attn,-1,00_q8_only,validation,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__00_q8_only,7039,703,ok,1291,603,688,138,0.5,0.5,0.5,143,,
esm3_top4_bilstm_attn,-1,01_base_biophysics,validation,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7039,703,ok,1291,603,688,138,0.859413247464452,0.8077211455652081,0.8796838511968449,143,0.359413247464452,0.3796838511968449
esm3_top4_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7039,703,ok,1291,603,688,138,0.8721586732695426,0.834225821770257,0.8920718560459739,143,0.012745425805090527,0.012388004849129053
esm3_top4_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7039,703,ok,1291,603,688,138,0.8731035170191087,0.8401484325418286,0.8926139035069578,143,0.0009448437495661599,0.0005420474609838521
esm3_top4_bilstm_attn,-1,04_add_contact_network,validation,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7039,703,ok,1291,603,688,138,0.8733409454107657,0.8407243611165104,0.8905645673536008,143,0.0002374283916569686,-0.0020493361533570065
esm3_top4_bilstm_attn,-1,05_add_ecod_domain,validation,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7039,703,ok,1291,603,688,138,0.8749764396701044,0.8416040351892563,0.8916378045282365,143,0.0016354942593387323,0.0010732371746356995
esm3_top4_bilstm_attn,1,00_q8_only,test,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__00_q8_only,30994,911,ok,6477,924,5553,182,0.5,0.5000000000000048,0.5,437,,
esm3_top4_bilstm_attn,1,01_base_biophysics,test,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30994,911,ok,6477,924,5553,182,0.8081516901097956,0.7882164103820795,0.8117495949089691,437,0.3081516901097956,0.31174959490896914
esm3_top4_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30994,911,ok,6477,924,5553,182,0.8249530027743617,0.8093336093473533,0.8271099686821867,437,0.01680131266456608,0.015360373773217528
esm3_top4_bilstm_attn,1,03_add_experimental_pdb_geometry,test,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30994,911,ok,6477,924,5553,182,0.8361052298674821,0.8207519194990868,0.8336879648204861,437,0.01115222709312047,0.006577996138299458
esm3_top4_bilstm_attn,1,04_add_contact_network,test,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30994,911,ok,6477,924,5553,182,0.8508036861604554,0.8360667649776498,0.8529286749704614,437,0.014698456292973283,0.019240710149975304
esm3_top4_bilstm_attn,1,05_add_ecod_domain,test,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30994,911,ok,6477,924,5553,182,0.8589730494195847,0.8437382456967795,0.8626825389776643,437,0.008169363259129314,0.009753864007202906
esm3_top4_bilstm_attn,1,00_q8_only,validation,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__00_q8_only,30994,911,ok,6189,912,5277,175,0.5,0.5000000000000003,0.5,423,,
esm3_top4_bilstm_attn,1,01_base_biophysics,validation,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30994,911,ok,6189,912,5277,175,0.8202832016397505,0.8086491617591098,0.829007433176966,423,0.32028320163975055,0.329007433176966
esm3_top4_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30994,911,ok,6189,912,5277,175,0.8382351639151383,0.8289247828199768,0.8406977907293598,423,0.017951962275387756,0.011690357552393782
esm3_top4_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30994,911,ok,6189,912,5277,175,0.8448404838382384,0.833825819295214,0.8446486122236901,423,0.006605319923100095,0.003950821494330348
esm3_top4_bilstm_attn,1,04_add_contact_network,validation,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30994,911,ok,6189,912,5277,175,0.8577659171524266,0.8417591080853657,0.8555350610105044,423,0.012925433314188162,0.010886448786814218
esm3_top4_bilstm_attn,1,05_add_ecod_domain,validation,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30994,911,ok,6189,912,5277,175,0.860220953111122,0.8430764056559175,0.8582262295579607,423,0.0024550359586954507,0.002691168547456324
